project_id, project, ticket_id, created, updated, completed, title, totalcomments, status, author, owner, milestone
"43", "attachment_fu", "6", "2009-11-01 02:35:07", "2009-11-01 02:35:07", "open", "Size restrictions are not properly applied to separate thumbnail class.", "0", "open", "eviltwin", "no owner", "no milestone"
"43", "attachment_fu", "5", "2009-08-17 16:12:38", "2009-08-17 16:12:38", "open", "GD2 problem", "0", "open", "bcaccinolo", "no owner", "no milestone"
"43", "attachment_fu", "4", "2009-08-13 05:17:05", "2010-02-22 00:04:24", "open", "Tempfiles in tmp/attachment_fu are not proactively deleted", "1", "open", "dkindlund", "no owner", "no milestone"
"43", "attachment_fu", "3", "2009-07-22 17:46:11", "2009-07-22 17:46:11", "open", "Files not properly "required"", "0", "open", "tricon", "no owner", "no milestone"
"43", "attachment_fu", "1", "2009-06-25 11:31:29", "2011-03-05 21:44:43", "open", "validates_as_attachment does not allow for custom error messages", "1", "open", "vrinek", "no owner", "no milestone"
"47", "bong", "2", "2011-02-10 07:53:46", "2011-02-10 07:53:46", "open", "Fix for issue #1", "0", "open", "bitops", "no owner", "no milestone"
"47", "bong", "1", "2009-10-28 15:44:37", "2009-10-28 15:44:37", "open", "log directory should be created if needed", "0", "open", "topfunky", "no owner", "no milestone"
"68", "thin", "204", "2013-10-28 07:25:54", "2013-10-29 14:29:41", "open", "how to resolve this error?", "1", "open", "maoluanjuan", "no owner", "no milestone"
"68", "thin", "198", "2013-10-08 00:43:37", "2013-10-31 15:02:33", "open", "chroot support for thin", "3", "open", "amoghe", "no owner", "no milestone"
"68", "thin", "197", "2013-10-07 12:42:11", "2013-10-07 12:42:11", "open", "Add Upstart support to thin init script", "0", "open", "haad", "no owner", "no milestone"
"68", "thin", "195", "2013-09-22 20:42:59", "2013-09-22 20:43:07", "open", "Why after 'thin install' incorrect thin path?", "0", "open", "dream-x", "no owner", "no milestone"
"68", "thin", "192", "2013-09-10 02:49:44", "2013-09-12 06:48:50", "open", "Empty response by giving body in Array whose total length is as large as 2GB", "3", "open", "kyoma-takahashi", "no owner", "no milestone"
"68", "thin", "184", "2013-07-04 17:44:13", "2013-09-09 21:58:40", "open", "thin install - systemD support", "3", "open", "strelec", "no owner", "no milestone"
"68", "thin", "183", "2013-07-03 23:54:28", "2013-07-03 23:54:28", "open", "Thin does not correctly handle output to a pipe", "0", "open", "kballenegger", "no owner", "no milestone"
"68", "thin", "180", "2013-06-17 18:37:36", "2013-06-17 18:37:36", "open", "Bundle Exec Thin Start Dies with Spaces in File Path on Windows", "0", "open", "MichaelVacirca", "no owner", "no milestone"
"68", "thin", "172", "2013-04-30 23:39:41", "2013-04-30 23:40:13", "open", "Thin not using group permisions correctly", "0", "open", "thex1le", "no owner", "no milestone"
"68", "thin", "171", "2013-04-30 20:09:07", "2013-05-02 18:21:38", "open", "Fix condition for String#encode!", "3", "open", "chulkilee", "no owner", "no milestone"
"68", "thin", "170", "2013-04-25 12:52:26", "2013-06-28 15:19:41", "open", "Fixes problem with connections requests keep-alive and thin", "3", "open", "threez", "no owner", "no milestone"
"68", "thin", "169", "2013-04-06 20:24:50", "2013-04-08 18:35:42", "open", "Limit of only 6 concurrent connections open per client?", "7", "open", "200proof", "no owner", "no milestone"
"68", "thin", "167", "2013-03-14 21:46:24", "2013-08-13 03:51:02", "open", "Thin 2", "2", "open", "macournoyer", "no owner", "no milestone"
"68", "thin", "161", "2013-02-18 16:54:22", "2013-02-21 15:56:59", "open", "Too many open files when running with SSL enabled.", "7", "open", "mlangenberg", "no owner", "no milestone"
"68", "thin", "151", "2012-12-14 07:23:25", "2012-12-14 07:23:25", "open", "Non-standard Keep-alive behavior", "0", "open", "nyarly", "no owner", "no milestone"
"68", "thin", "142", "2012-10-28 02:19:40", "2012-11-19 22:31:38", "open", "Thin 1.5 can't run as another user/group", "3", "open", "carlhoerberg", "no owner", "no milestone"
"68", "thin", "140", "2012-10-18 15:40:16", "2012-10-18 15:40:16", "open", "--all should ignore files not matching *.yml", "0", "open", "sepastian", "no owner", "no milestone"
"68", "thin", "138", "2012-10-01 14:59:40", "2012-10-01 14:59:40", "open", "Make log and pid files group writable", "0", "open", "richardcalahan", "no owner", "no milestone"
"68", "thin", "128", "2012-08-27 09:09:24", "2013-07-06 19:27:22", "open", "HUP does not function properly unless thin is running as a daemon", "3", "open", "SamSaffron", "no owner", "no milestone"
"68", "thin", "123", "2012-08-23 08:21:42", "2012-08-23 20:24:17", "open", "Non-Rack embeddable http-server connection", "2", "open", "funny-falcon", "no owner", "no milestone"
"68", "thin", "112", "2012-07-03 15:04:49", "2012-07-03 15:15:24", "open", "Failing test: it 'should force kill process in pid file'", "2", "open", "catwell", "no owner", "no milestone"
"68", "thin", "101", "2012-03-28 21:20:35", "2012-11-28 16:58:09", "open", "Create a "status" command", "1", "open", "khani3s", "no owner", "no milestone"
"68", "thin", "93", "2012-02-29 16:11:32", "2012-09-04 06:48:34", "open", "Thin returns 0 even when not started all instances", "1", "open", "lzap", "no owner", "no milestone"
"68", "thin", "87", "2012-02-04 01:21:44", "2012-02-12 21:27:27", "open", "Explicit or implicit support for `bundle exec`", "2", "open", "postmodern", "no owner", "no milestone"
"68", "thin", "85", "2012-02-03 12:36:26", "2012-04-04 18:05:55", "open", "License", "2", "open", "bkabrda", "no owner", "no milestone"
"68", "thin", "78", "2011-12-20 07:54:17", "2011-12-20 07:54:17", "open", "about rack protocol version ", "0", "open", "hujinpu", "no owner", "no milestone"
"68", "thin", "76", "2011-11-29 14:49:12", "2011-11-29 15:15:17", "open", "[patch] commint 55c024c2 breaks unittests", "1", "open", "voxik", "no owner", "no milestone"
"68", "thin", "75", "2011-11-29 07:04:48", "2011-11-30 06:05:14", "open", "Starting w/ sudo on ports >1024 fails to bind w/ -u option.", "1", "open", "ryan-allen", "no owner", "no milestone"
"68", "thin", "61", "2011-06-17 15:32:52", "2011-06-20 16:48:02", "open", "Unable to schedule jobs reliably in rails initializer", "1", "open", "jesseadams", "no owner", "no milestone"
"68", "thin", "40", "2011-03-10 10:15:23", "2013-04-25 11:03:20", "open", "Thin is not supporting pipelining?", "10", "open", "PatrickLef", "no owner", "no milestone"
"68", "thin", "34", "2011-01-29 13:43:53", "2011-01-29 13:44:22", "open", "Empty pid file wound't let thin run", "0", "open", "miv", "no owner", "no milestone"
"68", "thin", "33", "2011-01-24 22:16:34", "2013-01-25 18:45:18", "open", "Thin does not handle duplicate Header names.", "6", "open", "postmodern", "no owner", "no milestone"
"68", "thin", "21", "2010-09-10 21:24:02", "2010-09-10 21:24:02", "open", "Thin not returning an exit code of 1 when a rails app fails to start up as a daemon.", "0", "open", "williamcotton", "no owner", "no milestone"
"68", "thin", "20", "2010-09-10 16:24:41", "2010-09-10 16:35:13", "open", "thin limits which response headers may be repeated", "0", "open", "rsutphin", "no owner", "no milestone"
"68", "thin", "17", "2010-06-07 13:06:44", "2010-06-07 13:06:44", "open", "Change to rack from rails renders prefix useless", "0", "open", "Jamstah", "no owner", "no milestone"
"68", "thin", "15", "2010-05-14 21:17:48", "2010-05-17 14:18:23", "open", "problem with send_data", "2", "open", "freegenie", "no owner", "no milestone"
"68", "thin", "11", "2010-02-12 18:03:16", "2010-04-15 00:50:44", "open", "/etc/init.d/thin stop always fails", "5", "open", "visionmedia", "no owner", "no milestone"
"68", "thin", "8", "2009-12-14 12:03:17", "2013-02-11 20:10:04", "open", "When using request absolute URI Thin leaves PATH_INFO empty", "6", "open", "ibc", "no owner", "no milestone"
"71", "resource_controller", "12", "2013-10-07 19:21:15", "2013-10-07 19:21:15", "open", "Fix Kernel::returning deprecation messages", "0", "open", "jerico-dev", "no owner", "no milestone"
"71", "resource_controller", "11", "2011-09-28 09:16:23", "2011-09-28 09:16:23", "open", "Minor (but important!) readme fix", "0", "open", "digitalex", "no owner", "no milestone"
"71", "resource_controller", "10", "2011-02-07 10:18:12", "2011-02-07 10:18:12", "open", "Changes to suppress Rails3 warning", "0", "open", "anupamc", "no owner", "no milestone"
"71", "resource_controller", "9", "2010-09-30 22:23:08", "2010-09-30 22:23:08", "open", "Don't set flash for Ajax requests", "0", "open", "TylerRick", "no owner", "no milestone"
"71", "resource_controller", "8", "2010-04-08 11:07:00", "2010-05-11 17:29:17", "open", "uninitialized constant ResourceController", "4", "open", "conradwt", "no owner", "no milestone"
"71", "resource_controller", "7", "2010-03-15 10:31:04", "2010-03-15 11:10:01", "open", "R_C and MimeType::register_alias aliased mime types?", "1", "open", "jensb", "no owner", "no milestone"
"71", "resource_controller", "6", "2010-02-07 19:23:04", "2010-09-30 22:14:39", "open", "Feature Request: Custom actions", "1", "open", "kerinin", "no owner", "no milestone"
"71", "resource_controller", "5", "2009-10-02 15:11:31", "2010-05-12 14:35:59", "open", "application_controller / application dependency check issue", "1", "open", "rapind", "no owner", "no milestone"
"71", "resource_controller", "3", "2009-08-22 03:31:17", "2010-04-26 16:11:08", "open", "rescue_from not working", "0", "open", "rafaels", "no owner", "no milestone"
"71", "resource_controller", "2", "2009-08-17 06:26:05", "2009-08-17 23:25:19", "open", "allow scoping finds and creates by non parent", "0", "open", "2collegebums", "no owner", "no milestone"
"71", "resource_controller", "1", "2009-05-18 22:07:30", "2010-10-20 13:55:46", "open", "Conflict with tiny_mce plugin", "1", "open", "gravis", "no owner", "no milestone"
"74", "enum_field", "1", "2009-06-02 07:45:51", "2009-06-26 19:41:09", "open", "Use better default validation msg for enum", "1", "open", "daeltar", "no owner", "no milestone"
"93", "cache_fu", "6", "2012-06-02 14:20:25", "2012-06-02 14:20:25", "open", "How can i refresh cache right now?", "0", "open", "crossle", "no owner", "no milestone"
"93", "cache_fu", "5", "2010-04-20 01:19:26", "2010-09-22 20:45:25", "open", "cache_fu's config is conflict to config in rails3", "1", "open", "IceskYsl", "no owner", "no milestone"
"93", "cache_fu", "4", "2010-02-24 02:44:54", "2010-02-24 02:44:54", "open", "Tests don't pass", "0", "open", "sdhull", "no owner", "no milestone"
"93", "cache_fu", "3", "2009-11-10 14:31:50", "2009-11-11 21:53:51", "open", "tests fail/ Rails site fails", "1", "open", "bradleyd", "no owner", "no milestone"
"93", "cache_fu", "2", "2009-10-02 08:58:06", "2009-10-02 09:13:25", "open", "avoid overriding the "cache_key" method for ActiveRecord::Base children", "1", "open", "ktlacaelel", "no owner", "no milestone"
"93", "cache_fu", "1", "2009-09-11 23:00:14", "2010-10-19 04:57:03", "open", "Action caching broken", "0", "open", "bgreenlee", "no owner", "no milestone"
"130", "ruby-git", "110", "2013-11-08 03:03:22", "2013-11-08 03:14:43", "open", "Backtick problematic (simple fix)", "0", "open", "mrbrdo", "no owner", "no milestone"
"130", "ruby-git", "109", "2013-10-25 23:34:34", "2013-10-28 03:48:38", "open", "Any way to delete a tag?", "0", "open", "jasonsirota", "no owner", "no milestone"
"130", "ruby-git", "108", "2013-10-22 12:34:02", "2013-10-22 12:34:02", "open", "Maintenance status", "0", "open", "sheerun", "no owner", "no milestone"
"130", "ruby-git", "107", "2013-10-19 15:31:09", "2013-10-19 15:31:09", "open", "added support for --mirror option on clone command", "0", "open", "klausmeyer", "no owner", "no milestone"
"130", "ruby-git", "106", "2013-10-19 01:17:45", "2013-10-19 01:33:28", "open", "Fix: Git::Base is_remote_branch?", "1", "open", "tomaszdurka", "no owner", "no milestone"
"130", "ruby-git", "105", "2013-10-13 11:18:41", "2013-10-13 11:18:41", "open", "How do I check for a simple diff?", "0", "open", "shlomitsur", "no owner", "no milestone"
"130", "ruby-git", "104", "2013-10-10 18:56:13", "2013-10-24 22:29:14", "open", "git.tag on specific SHA?", "1", "open", "xbeta", "no owner", "no milestone"
"130", "ruby-git", "103", "2013-10-07 23:11:39", "2013-10-07 23:11:39", "open", "implicit cast breaks RBX ", "0", "open", "ericfode", "no owner", "no milestone"
"130", "ruby-git", "102", "2013-10-07 05:45:59", "2013-10-07 05:45:59", "open", "diff before merge?", "0", "open", "theblueSage", "no owner", "no milestone"
"130", "ruby-git", "101", "2013-09-23 18:06:14", "2013-09-23 18:06:14", "open", "Basic Rebase", "0", "open", "gmatheu", "no owner", "no milestone"
"130", "ruby-git", "100", "2013-09-14 15:35:18", "2013-09-14 15:35:18", "open", "Added the ability to update bare repos using fetch", "0", "open", "Alwahsh", "no owner", "no milestone"
"130", "ruby-git", "99", "2013-09-12 07:07:21", "2013-10-22 18:41:39", "open", "Handle commits with empty lines in the message", "1", "open", "ohtake", "no owner", "no milestone"
"130", "ruby-git", "98", "2013-09-12 05:53:32", "2013-09-12 05:53:32", "open", "Make tests defensive against timezones", "0", "open", "ohtake", "no owner", "no milestone"
"130", "ruby-git", "97", "2013-09-11 14:39:19", "2013-09-11 14:39:19", "open", "Add `cherry` support to Git::Log", "0", "open", "peterkovacs", "no owner", "no milestone"
"130", "ruby-git", "95", "2013-09-05 22:19:54", "2013-09-05 22:19:54", "open", "Bug on  `def escape(s)` on lib/git/lib.rb", "0", "open", "xbeta", "no owner", "no milestone"
"130", "ruby-git", "93", "2013-08-31 17:55:36", "2013-08-31 17:55:36", "open", "Implement Git::Log#follow", "0", "open", "skade", "no owner", "no milestone"
"130", "ruby-git", "92", "2013-08-29 23:49:11", "2013-08-31 01:43:54", "open", "possible memory leak when calling status", "1", "open", "Sujimichi", "no owner", "1.2.7"
"130", "ruby-git", "91", "2013-08-29 02:55:06", "2013-09-01 23:34:03", "open", "`Git.init "a.git", bare:true` should create "a.git" bare repository", "0", "open", "ohtake", "no owner", "no milestone"
"130", "ruby-git", "90", "2013-08-21 07:37:04", "2013-08-21 17:22:11", "open", "No way to update bare repositories from remote repository", "2", "open", "Alwahsh", "no owner", "1.2.7"
"130", "ruby-git", "89", "2013-08-16 14:14:51", "2013-08-16 14:14:51", "open", "make Lib class work with git submodules", "0", "open", "jkmcnk", "no owner", "no milestone"
"130", "ruby-git", "86", "2013-08-05 20:18:48", "2013-08-05 20:18:48", "open", "Adding git rebase command.", "0", "open", "thomasbiddle", "no owner", "no milestone"
"130", "ruby-git", "84", "2013-07-31 08:28:58", "2013-10-19 15:31:09", "open", "Pass options through to command.", "3", "open", "Ivor", "no owner", "no milestone"
"130", "ruby-git", "83", "2013-07-03 12:28:43", "2013-09-12 07:07:21", "open", "Handle commits with newlines in the message.", "3", "open", "benstiglitz", "no owner", "1.2.7"
"130", "ruby-git", "82", "2013-06-30 04:33:56", "2013-08-31 17:55:36", "open", "Feature request: Support option `--follow` for logging", "1", "open", "icy", "no owner", "no milestone"
"130", "ruby-git", "81", "2013-06-14 14:56:53", "2013-06-24 14:31:06", "open", "Support Submodules", "2", "open", "thomasbiddle", "no owner", "no milestone"
"130", "ruby-git", "79", "2013-06-05 05:35:18", "2013-06-05 05:50:06", "open", "get first commit from git log?", "0", "open", "cboettig", "no owner", "no milestone"
"130", "ruby-git", "78", "2013-06-01 12:52:49", "2013-06-01 12:56:36", "open", "allow for making diff from the current working directory to HEAD", "0", "open", "JordiPolo", "no owner", "no milestone"
"130", "ruby-git", "75", "2013-04-29 17:09:31", "2013-04-29 17:09:31", "open", "Improve temp path generation", "0", "open", "robertodecurnex", "no owner", "no milestone"
"130", "ruby-git", "71", "2013-04-26 20:57:40", "2013-08-17 07:37:55", "open", "Create "clone --recursive" tests (after adding support for submodules)", "0", "open", "robertodecurnex", "no owner", "no milestone"
"130", "ruby-git", "69", "2013-04-14 14:43:28", "2013-10-21 19:12:56", "open", "git.status.push_delivered_in_percent ", "5", "open", "lichtamberg", "no owner", "no milestone"
"130", "ruby-git", "64", "2013-04-11 21:56:35", "2013-08-21 17:25:24", "open", "Git::Base#in_remote_branch? and Git::Base#is_local_branch? have conflicts for branches sharing the name", "0", "open", "robertodecurnex", "no owner", "1.2.7"
"130", "ruby-git", "60", "2013-03-12 18:39:15", "2013-03-12 18:39:15", "open", "Additions for serving versioned files from rails/Automatically untrack deleted files.", "0", "open", "Factoid", "no owner", "no milestone"
"130", "ruby-git", "59", "2013-02-07 20:10:29", "2013-02-07 20:10:29", "open", "Showing commits from all branches on a given repo", "0", "open", "cored", "no owner", "no milestone"
"130", "ruby-git", "54", "2012-11-28 19:03:29", "2013-10-05 22:21:57", "open", "fix utf8 issue + remove deprecated has_rdoc", "2", "open", "ut", "no owner", "no milestone"
"130", "ruby-git", "53", "2012-11-20 20:09:22", "2012-11-20 20:09:22", "open", "Add git show <ref>:<filename>", "0", "open", "zedtux", "no owner", "no milestone"
"130", "ruby-git", "47", "2012-07-14 16:31:11", "2013-08-21 17:55:00", "open", "status ignores dotfiles", "2", "open", "agross", "robertodecurnex", "1.2.7"
"130", "ruby-git", "44", "2012-06-25 15:10:40", "2012-06-25 15:10:40", "open", "Reset improvements", "0", "open", "calebharris", "no owner", "no milestone"
"130", "ruby-git", "43", "2012-06-02 14:47:57", "2012-06-27 21:11:34", "open", "Add merge_base (and merge_tree in Lib)", "0", "open", "idris", "no owner", "no milestone"
"130", "ruby-git", "39", "2012-02-09 00:46:10", "2013-10-22 12:32:22", "open", "Update escaping for file names to handle files with single quotes", "1", "open", "jdcasey", "no owner", "no milestone"
"130", "ruby-git", "38", "2012-02-03 21:53:37", "2013-08-21 17:56:15", "open", "Added options to tag method.", "0", "open", "sgriegoliet", "no owner", "1.2.7"
"130", "ruby-git", "37", "2011-12-10 02:12:03", "2013-08-21 17:56:43", "open", "Added git ls-remote command to Git::Lib", "4", "open", "JangoSteve", "no owner", "1.2.7"
"130", "ruby-git", "36", "2011-12-01 03:05:19", "2011-12-01 03:05:19", "open", "Multiline commits are not parsed correctly", "0", "open", "talbright", "no owner", "no milestone"
"130", "ruby-git", "33", "2011-10-14 09:27:23", "2013-09-09 22:18:11", "open", "Crash if log contains foreign characters(?)", "4", "open", "theDukeW", "no owner", "no milestone"
"130", "ruby-git", "31", "2011-09-28 14:32:52", "2011-09-28 14:32:52", "open", "Ability to list staged files only", "0", "open", "sergio-fry", "no owner", "no milestone"
"130", "ruby-git", "28", "2011-09-23 15:25:36", "2013-10-02 10:14:16", "open", "Git.clone does not allow passing in a logger", "1", "open", "kevinrood", "no owner", "no milestone"
"130", "ruby-git", "27", "2011-09-10 23:12:06", "2013-08-21 17:57:54", "open", "Support for annotated tags.", "0", "open", "lawrencepit", "no owner", "1.2.7"
"130", "ruby-git", "25", "2011-08-17 07:30:33", "2011-08-17 07:30:33", "open", "diff_parent on the first commit in a repo doesn't degrade gracefully", "0", "open", "hyfather", "no owner", "no milestone"
"130", "ruby-git", "24", "2011-07-24 18:08:37", "2011-09-10 23:12:54", "open", "Support for annotated release tags with Git", "2", "open", "jhelwig", "no owner", "no milestone"
"130", "ruby-git", "23", "2011-05-20 02:16:49", "2013-08-14 19:19:43", "open", "ruby-git status and command line git status differ ", "2", "open", "josh803316", "no owner", "no milestone"
"130", "ruby-git", "21", "2011-03-11 17:07:55", "2013-10-21 18:55:10", "open", "Untitled", "1", "open", "grahamrhay", "no owner", "no milestone"
"130", "ruby-git", "19", "2011-02-04 03:06:37", "2013-04-26 20:58:31", "open", "Added a submodule command.", "0", "open", "birkirb", "no owner", "no milestone"
"130", "ruby-git", "18", "2011-01-26 11:15:47", "2011-01-26 11:15:47", "open", "Untracked files in Status but nothing to commit", "0", "open", "leolezner", "no owner", "no milestone"
"130", "ruby-git", "15", "2010-09-22 14:11:51", "2010-09-22 14:13:00", "open", "Clone no-checkout (-n)", "0", "open", "clord", "no owner", "no milestone"
"130", "ruby-git", "14", "2010-09-05 21:14:09", "2010-09-07 20:08:31", "open", "Added git-blame support", "2", "open", "sandbender", "no owner", "no milestone"
"130", "ruby-git", "13", "2010-06-07 19:21:35", "2010-06-07 19:45:04", "open", "status out of sync?", "1", "open", "marcandre", "no owner", "no milestone"
"130", "ruby-git", "11", "2010-04-20 10:08:29", "2013-09-22 21:51:01", "open", "complete ignored files", "2", "open", "dreamcat4", "no owner", "no milestone"
"130", "ruby-git", "8", "2009-12-26 18:29:10", "2011-08-06 20:51:31", "open", "Please update the readme to indicate that Grit is the one to use", "2", "open", "zilkey", "no owner", "no milestone"
"130", "ruby-git", "7", "2009-12-20 05:56:32", "2009-12-20 05:57:48", "open", "Git log should support the --decorate option", "0", "open", "zilkey", "no owner", "no milestone"
"130", "ruby-git", "5", "2009-11-12 19:44:22", "2013-10-22 12:32:22", "open", "Git::Lib#escape does not work, escapes incorrectly", "0", "open", "tadman", "no owner", "1.2.7"
"130", "ruby-git", "2", "2009-07-22 22:08:14", "2009-07-22 22:08:41", "open", "Objects return wrong SHA after calling 'date' ", "0", "open", "rainhead", "no owner", "no milestone"
"131", "bmhsearch", "1", "2011-02-23 21:16:04", "2011-02-23 21:17:59", "open", "Test case failure; with (very rough) proposed fix", "0", "open", "spoonguard", "no owner", "no milestone"
"144", "chronic", "228", "2013-11-12 02:35:50", "2013-11-12 02:35:50", "open", "fails to parse "03/10/2013 12:00 AM"", "0", "open", "anazar", "no owner", "no milestone"
"144", "chronic", "227", "2013-11-11 23:15:20", "2013-11-11 23:16:04", "open", "If I select a date in now: that is the same day in the parse it gives me the next matching date instead of the same day", "0", "open", "direction", "no owner", "no milestone"
"144", "chronic", "225", "2013-11-07 19:19:05", "2013-11-09 20:43:45", "open", "Chronic fails to parse 'Jan 1, 12:00 noon'", "1", "open", "zhon", "no owner", "no milestone"
"144", "chronic", "223", "2013-10-25 18:35:12", "2013-11-02 14:44:04", "open", "Hook for language support", "3", "open", "nikolaialex", "no owner", "no milestone"
"144", "chronic", "222", "2013-10-23 08:46:27", "2013-11-04 18:15:45", "open", "next week sunday returning nil", "9", "open", "equivalent", "no owner", "no milestone"
"144", "chronic", "221", "2013-10-17 00:04:29", "2013-10-17 09:45:59", "open", "Chronic.parse('string', guess: false).end gives incorrect date-time", "1", "open", "waynehoover", "no owner", "no milestone"
"144", "chronic", "216", "2013-09-27 18:08:38", "2013-10-08 19:35:25", "open", "Allow weeks to start on monday", "3", "open", "goodtouch", "no owner", "no milestone"
"144", "chronic", "214", "2013-09-19 23:15:32", "2013-09-23 17:33:48", "open", "Made time_class thread safe", "6", "open", "mmlac", "no owner", "no milestone"
"144", "chronic", "210", "2013-08-29 15:34:52", "2013-09-05 18:00:20", "open", "Chronic.parse('first monday of the month at 9am') doesn't work", "4", "open", "Sephi-Chan", "no owner", "no milestone"
"144", "chronic", "205", "2013-08-22 08:05:18", "2013-08-22 11:24:40", "open", "Control how numbers on their own are treated", "2", "open", "andygeers", "no owner", "no milestone"
"144", "chronic", "203", "2013-08-11 20:40:15", "2013-09-21 16:35:17", "open", "Does not parse "the monday after next" :o(", "1", "open", "ajbraus", "no owner", "no milestone"
"144", "chronic", "191", "2013-06-26 21:56:24", "2013-06-26 21:57:29", "open", "Support an option to preserve timezone offset", "0", "open", "danhealy", "no owner", "no milestone"
"144", "chronic", "189", "2013-06-17 12:17:23", "2013-09-19 23:15:32", "open", "Setting time zone and thread safety", "1", "open", "kbaum", "no owner", "no milestone"
"144", "chronic", "182", "2013-04-04 11:51:06", "2013-09-19 23:15:32", "open", "Changes to Time.zone are not reflected in Chronic parsing", "2", "open", "ghiculescu", "no owner", "no milestone"
"144", "chronic", "179", "2013-03-07 02:49:54", "2013-10-23 15:35:47", "open", "Possible daylight savings time issue for March 10 in AST (Rails)", "2", "open", "kenzie", "no owner", "no milestone"
"144", "chronic", "177", "2013-03-03 16:11:04", "2013-10-23 15:35:47", "open", "Getting nil trying to parse 'March 10, 2013 at 12am'", "2", "open", "Jacobkg", "no owner", "no milestone"
"144", "chronic", "167", "2013-01-22 14:31:11", "2013-01-28 15:48:58", "open", ""Last winter" range returns ending date earlier than start date", "3", "open", "innonate", "no owner", "no milestone"
"144", "chronic", "151", "2012-11-02 21:10:56", "2013-01-18 08:49:10", "open", "Issues Parsing "Second" as an Ordinal Number", "2", "open", "Ajedi32", "no owner", "no milestone"
"144", "chronic", "147", "2012-10-28 23:42:50", "2013-03-23 13:59:51", "open", "Daylight Savings not handled properly", "7", "open", "bricker", "no owner", "no milestone"
"144", "chronic", "141", "2012-10-17 12:01:50", "2013-04-05 00:20:36", "open", "Chronic.parse('2000', :guess => false) returns 20:00, not the year 2000", "5", "open", "alexdowad", "no owner", "no milestone"
"144", "chronic", "134", "2012-09-28 16:26:32", "2013-02-19 19:12:35", "open", "Time zones only work with certain formats", "3", "open", "grantovich", "no owner", "no milestone"
"144", "chronic", "129", "2012-09-17 02:21:03", "2012-09-17 02:21:03", "open", "Chronic.parse('next year Jan 1 12:00') return nil", "0", "open", "linjunpop", "no owner", "no milestone"
"144", "chronic", "127", "2012-09-12 22:28:16", "2012-09-17 01:36:20", "open", "Chronic does not treat PM times past 6 PM correctly", "1", "open", "hahuang65", "no owner", "no milestone"
"144", "chronic", "122", "2012-08-21 16:07:07", "2012-08-21 16:07:07", "open", ":context => :past ignored?", "0", "open", "tlatim", "no owner", "no milestone"
"144", "chronic", "113", "2012-08-01 19:56:21", "2013-11-01 22:57:16", "open", "Add localization support for chronic", "19", "open", "luan", "no owner", "no milestone"
"144", "chronic", "104", "2012-07-11 19:04:07", "2013-08-22 14:41:39", "open", "Chronic.parse('1200') returns 12am, not 12pm", "2", "open", "cw4gn3r", "no owner", "no milestone"
"144", "chronic", "88", "2012-03-13 00:22:07", "2013-10-17 00:16:04", "open", ":guess => false includes next day", "0", "open", "rhulse", "no owner", "no milestone"
"144", "chronic", "85", "2012-02-18 06:47:45", "2012-02-19 14:04:13", "open", "New context: this_year", "1", "open", "gsinclair", "no owner", "no milestone"
"144", "chronic", "84", "2012-02-16 13:04:51", "2012-03-07 19:31:27", "open", ""9 AM tomorrow" does not parse", "1", "open", "Muon", "no owner", "no milestone"
"144", "chronic", "83", "2012-02-15 04:10:38", "2012-02-15 10:24:47", "open", "Different results when parsing '1st' and 'first'", "6", "open", "ndbroadbent", "no owner", "no milestone"
"144", "chronic", "78", "2012-01-24 18:04:15", "2012-01-24 18:06:30", "open", "Summer 2003 returns as 20:03 on Jan 21st", "1", "open", "innonate", "no owner", "no milestone"
"144", "chronic", "60", "2011-08-08 16:23:21", "2013-04-15 17:08:45", "open", ":context => :past mostly ignored when parsing time (6am, 2:00)", "15", "open", "troy", "no owner", "no milestone"
"144", "chronic", "26", "2010-12-03 03:46:25", "2013-03-26 00:11:31", "open", "last day of the month", "7", "open", "rurounijones", "no owner", "no milestone"
"144", "chronic", "24", "2010-11-30 01:05:48", "2013-05-14 06:28:19", "open", "request: teach chronic to parse "last quarter", "this quarter", etc.", "7", "open", "aahoughton", "no owner", "no milestone"
"165", "git-wiki", "9", "2013-07-14 06:24:08", "2013-07-14 06:24:08", "open", "doc", "0", "open", "Sherry1978", "no owner", "no milestone"
"165", "git-wiki", "8", "2013-05-28 15:16:18", "2013-05-28 15:16:18", "open", "", "0", "open", "slt0111", "no owner", "no milestone"
"165", "git-wiki", "7", "2013-04-26 08:18:15", "2013-04-26 08:18:15", "open", "blakerry 9300", "0", "open", "suriarif", "no owner", "no milestone"
"165", "git-wiki", "5", "2011-11-01 13:22:05", "2011-11-01 13:22:05", "open", "work", "0", "open", "BABAGANA", "no owner", "no milestone"
"165", "git-wiki", "4", "2011-01-31 20:56:36", "2011-01-31 20:56:36", "open", "Changed link to al3x's fork", "0", "open", "emidander", "no owner", "no milestone"
"165", "git-wiki", "3", "2010-11-05 10:38:22", "2010-11-05 10:38:22", "open", "Sinatra 1.0 in file templates method deprecation", "0", "open", "potomak", "no owner", "no milestone"
"165", "git-wiki", "2", "2010-08-25 19:47:21", "2010-11-05 10:41:04", "open", "It does not start with the following versions:", "4", "open", "rafa2000", "no owner", "no milestone"
"177", "signal-wiki", "2", "2009-10-14 19:28:28", "2010-03-06 08:25:27", "open", "Plugins need upgrade", "1", "open", "saurabhbhatia", "no owner", "no milestone"
